feature,importance_mean,importance_std
x0_Dodge,5476.265667182861,499.73873706979975
x0_Chrysler,1246.7653323009415,165.66024787528454
x0_Audi,507.70563685636773,109.01888972887818
x0_FORD,489.5899425732349,74.1075570109595
number_of_cylinders,320.6308943089422,40.22282961008317
x0_Acura,0.0,0.0
year_num,0.0,0.0
mileage_num,0.0,0.0
x0_Chevrolet,0.0,0.0
x0_Buick,0.0,0.0
x0_BMW,0.0,0.0
x0_Chevy,0.0,0.0
