feature,importance_mean,importance_std
x0_CHEVROLET,4541.351661692899,206.92923806615153
x0_Chevrolet,1122.1041767565887,149.5462501129916
x0_BMW,921.8538739342781,101.4407987611608
x0_CHRYSLER,646.0055609748698,109.74476110566975
x0_AMC,297.2705925264987,80.7799255901395
x0_Acura,268.5041650592374,84.89324844611919
number_of_cylinders,133.98403193612813,17.401014621328077
x0_Buick,85.12144801306495,31.38464032642558
x0_ACURA,0.0,0.0
mileage_num,0.0,0.0
year_num,0.0,0.0
x0_Audi,0.0,0.0
