feature,importance_mean,importance_std
x0_CHEVROLET,3947.934911251861,290.7340692800541
x0_CHRYSLER,1009.6683268856763,59.92030263269514
x0_BMW,934.2730973720184,78.54874709218704
x0_Cadillac,590.9221497074988,102.49599557279082
number_of_cylinders,482.52127238794935,66.31706056362162
x0_AMC,274.955572256025,63.875877771533496
x0_Acura,63.97240506329108,18.97106441377695
x0_Audi,50.110125815113136,12.077476400654406
x0_ACURA,0.0,0.0
mileage_num,0.0,0.0
year_num,0.0,0.0
x0_Buick,0.0,0.0
