feature,importance_mean,importance_std
x0_CHEVROLET,3312.1465162773434,187.05971015736984
x0_CHRYSLER,891.9280684650641,182.864349277241
x0_Chevrolet,709.5636205948052,71.75611059219723
number_of_cylinders,375.24495818948515,49.649790641457926
x0_Audi,227.9515857295837,72.92905385282366
x0_BMW,95.96260025153424,20.761916962156644
year_num,58.07683941572886,44.979797810405444
x0_AMC,54.313830404876896,31.063787825850312
x0_ACURA,0.0,0.0
mileage_num,0.0,0.0
x0_Acura,0.0,0.0
x0_Buick,0.0,0.0
