feature,importance_mean,importance_std
x0_CHRYSLER,3495.349753279246,334.79700584443265
x0_Chevrolet,2164.797147342505,236.30352501156776
x0_Buick,1012.3052135854344,153.25331978009186
x0_Chevy,882.9429761904764,203.23391605810772
x0_CHEVROLET,543.8379201680675,228.90404799949772
x0_Acura,360.78250465679196,35.53755084958795
number_of_cylinders,257.0024736655225,40.55924492599999
year_num,0.0,0.0
x0_ACURA,0.0,0.0
mileage_num,0.0,0.0
x0_BMW,0.0,0.0
x0_Audi,0.0,0.0
